iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
103,0.7556026985385014,0.0459037362304356,0.8138887688010514,0.01661179678785757,0.4176339569543259,0.053343388380063764,0.35460791917963563,0.016695327759179746
104,0.7554160229161733,0.04930452662163528,0.8146429165521132,0.017119117846231005,0.41747626404224925,0.05344220080180553,0.35447468390563786,0.016601293420951308
105,0.7554160229161733,0.04930452662163528,0.8143544805418964,0.01619331870466007,0.4175686964600366,0.053506924483080975,0.3543507799199993,0.01657217354384664
106,0.7517473272742727,0.04434905484970548,0.8146751416385392,0.017408163864195355,0.41726948367247585,0.05396144300421369,0.35412119276313864,0.016386464210319987
107,0.752851261507978,0.043342508388423205,0.8144103861379028,0.015805675388045278,0.41717306607321447,0.05357841385373174,0.3537837971879875,0.016649865502084905
108,0.752851261507978,0.043342508388423205,0.8148584762813791,0.016242246197678605,0.4171485862737553,0.0535843589222117,0.35368486946492206,0.016576394324281502
109,0.7528901844171297,0.04320111223498501,0.8160664110870061,0.017183840312125442,0.4171186000261162,0.05354940917252465,0.35341599779987976,0.01668038728725819
110,0.7509171955739118,0.04538808464026469,0.816860291226287,0.0171243947742558,0.4169893849250853,0.0535810056144466,0.353142914607782,0.016472646340468255
111,0.7539941186508351,0.04212975632338189,0.8159083163668617,0.0170834588859963,0.4168300148234387,0.05336621342238857,0.35301801853297954,0.01657121751425074
112,0.7539941186508351,0.04212975632338189,0.8167184319948235,0.01626207201470163,0.41674782775176133,0.053350634248293526,0.3526527980720414,0.016576157416235054
113,0.752014392950179,0.0441308492303448,0.8167264388648252,0.017058649349733473,0.4165108455846016,0.05313887337068476,0.352261102449905,0.016486526866007146
114,0.752014392950179,0.0441308492303448,0.8153886873104341,0.01573282277761037,0.41655836337066693,0.052991232345288845,0.35208889751211514,0.016406845770969725
115,0.7524897925215608,0.040963564850729564,0.8182839260645471,0.018292305828215675,0.416573207446565,0.0530771303375358,0.35132261309311863,0.017342794099428408
116,0.7537017777084085,0.042981410936734334,0.8182968621029321,0.017513650113278843,0.41651810038415366,0.05336747900944194,0.35091376102719074,0.017517150833761225
117,0.7537017777084085,0.042981410936734334,0.8182968621029321,0.017513650113278843,0.416550785188742,0.05338517103902383,0.35082794616938806,0.017549429673989085
118,0.7537017777084085,0.042981410936734334,0.8175139962864462,0.01734286519961233,0.4166048874297871,0.05351524932498848,0.35068089128812113,0.01763508626541115
119,0.7560452646768436,0.0433112391312682,0.8170636788495644,0.016990038175000475,0.4166358068412195,0.053730586536177544,0.35040252962222285,0.01788405638240367
120,0.7590202663726167,0.04879813216709148,0.8198178732970793,0.01782975208965964,0.4165964719882191,0.05437570241880118,0.34986519672005983,0.018049472028254458
121,0.7590202663726167,0.04879813216709148,0.8181372062108263,0.01787650139486085,0.4166086315015973,0.0542717094146623,0.34972424731375307,0.017980696184935325
122,0.7567766326780003,0.04906232538085807,0.8187362827598792,0.01709053923430171,0.4165109643400268,0.054392339531204294,0.3496080035608795,0.01798557297604127
123,0.7576634154422377,0.044879250315724574,0.8182876906771618,0.01669942609258852,0.4164497665622462,0.05429537461193936,0.3494506185704079,0.01801342898570277
124,0.7588978447992124,0.047084021821435944,0.8187362827598792,0.01709053923430171,0.4161551308059259,0.054167660487486516,0.34891177399601336,0.018357225722241122
125,0.7588978447992124,0.047084021821435944,0.8187362827598792,0.01709053923430171,0.4161751644850419,0.054135875644882474,0.34882333808928206,0.01830243203366919
126,0.7601099660113336,0.04613477658525756,0.8201387071058417,0.016500321779485554,0.41606116191929327,0.05408052449461348,0.3485417203642477,0.018343484184507083
127,0.7613036987267657,0.05033183905743743,0.820460044801225,0.01703709315334124,0.4163920432823053,0.05474038802377118,0.34802935333720625,0.01895333528933022
128,0.7582828867039394,0.04944675522773609,0.8204965388565448,0.015189268285055797,0.4166245527691702,0.055550687898046104,0.34747527357039776,0.019411834165066016
129,0.7582828867039394,0.04944675522773609,0.820311279575048,0.017347072495989053,0.416479259655414,0.055346939261462606,0.34717363084986436,0.019725293544974567
130,0.7589277279737805,0.0500407575775606,0.8206268111623386,0.0171103213174031,0.41656344563604436,0.055259087408150824,0.34702846378549285,0.01956672601805035
131,0.7589277279737805,0.0500407575775606,0.8198397668049104,0.018054780942641905,0.416530312557941,0.055225014822907814,0.3467688956120497,0.019945470077625857
132,0.7589277279737805,0.0500407575775606,0.8214038315385379,0.016325500963269318,0.41655022357848936,0.055242253923597204,0.3465152001359214,0.01987538778773938
133,0.7571505577755578,0.047086393007789135,0.8215486148160693,0.0162378586169754,0.41659660342043414,0.05525297719234674,0.3460684530520536,0.01954774944747475
134,0.7553462552078963,0.044250523111210326,0.8226367034808879,0.017909312173595524,0.4163854126712012,0.05539446224805527,0.3458975355484777,0.019473816569073935
135,0.7553462552078963,0.044250523111210326,0.8228273874589366,0.01645118039316934,0.4169336577381796,0.056232311969507474,0.3452842867118502,0.019351501003499166
136,0.7534515701685264,0.04218232122529869,0.8221491483362273,0.016756833646643262,0.41691504350199204,0.056054769259887685,0.3450286690355343,0.019430584759140303
137,0.7534515701685264,0.04218232122529869,0.8229285918626841,0.015507427714562217,0.416749661729663,0.0562331759609036,0.3449237244664156,0.019352044308900966
138,0.7534843109646259,0.04508385191220358,0.8229396621702195,0.015647039814470024,0.4167882242028039,0.056512080763795616,0.34480756721331424,0.01933408408614778
139,0.7534843109646259,0.04508385191220358,0.8227859511469433,0.015853484598243484,0.41665050274934173,0.05615818677459758,0.34467996727250183,0.019450900958026002
140,0.752253996003996,0.043997724770069996,0.822621720440001,0.015446570642970874,0.4168233434439739,0.0562610213045003,0.34452144518755123,0.019475651919470923
141,0.752253996003996,0.043997724770069996,0.8232479161719202,0.015279141947399598,0.41706681463081424,0.05676870338915449,0.34428932878924373,0.01952535068732704
142,0.752253996003996,0.043997724770069996,0.823100346082953,0.015940798418280423,0.4171417778996015,0.05663374814333232,0.3441093914931423,0.019490959241295836
143,0.7554832912988652,0.041465042877222025,0.8232445507921717,0.014991319698833334,0.41733909299971506,0.056601195291174224,0.34368307826386396,0.019445177381544967
144,0.7513323370178209,0.045028119897071256,0.824185254765118,0.013538115327316733,0.4172203825893638,0.056623041362338436,0.3427750747214522,0.019812072102969244
145,0.7492111248966087,0.04666495607346295,0.8235523095070494,0.013875839864723596,0.4171880143695107,0.0567243973649816,0.342415593691465,0.01987107941220154
146,0.7525626519784507,0.04612071472626938,0.8243287128551658,0.01357563740373385,0.4172030490050053,0.05671801301660017,0.3423252511425715,0.01977599468790059
147,0.7492568668544838,0.04889549105477097,0.8241845593477123,0.014123040069382416,0.4170488471138255,0.05692927280556766,0.3421112751318555,0.019676488434983288
148,0.7492568668544838,0.04889549105477097,0.824501982977282,0.013674654139021263,0.417050250436403,0.056955267379778914,0.3418029680841487,0.019369930009480407
149,0.7492568668544838,0.04889549105477097,0.8255705679015313,0.014482461492802102,0.41665183381124493,0.0565441739578706,0.34118426510392863,0.01993386628292732
150,0.7492568668544838,0.04889549105477097,0.826200411456519,0.014525028804499462,0.41652731748099986,0.056606382827387614,0.34107550802722764,0.01987940621022637
151,0.7511515518938539,0.05088613486189478,0.8265211827461096,0.013825699721690286,0.41646087708485835,0.05674538028887881,0.34089191657122375,0.019748822271966275
152,0.7511515518938539,0.05088613486189478,0.8279066704418291,0.012840183987002058,0.4164274646877006,0.05680168923522293,0.3408576116627647,0.019732456596974587
153,0.7511515518938539,0.05088613486189478,0.8272750201182261,0.013234411347271645,0.4163898864088934,0.056741148714952755,0.34079212665060404,0.019695011682241883
154,0.7531010527746524,0.049714914317409466,0.8275874161707879,0.013233293688016675,0.41649691004464257,0.05695224372201682,0.34032839161441436,0.01928439434168034
155,0.7531010527746524,0.049714914317409466,0.8268116541858191,0.01368490495939618,0.41621793962386927,0.056879174442429195,0.3401713693328694,0.01926062005802628
156,0.7531010527746524,0.049714914317409466,0.8272575384146487,0.013651270214980797,0.41621058005299744,0.05685734064805186,0.3401330092757263,0.0192346042816754
157,0.7537260527746524,0.050417483308143926,0.8260639863060018,0.013959841958506719,0.416027104541136,0.05714876335705699,0.3396843006118738,0.018731652458757242
158,0.7537260527746524,0.050417483308143926,0.8254267347479892,0.014610068986251008,0.41599101435656377,0.05711543911666221,0.339598240392509,0.018748636774682036
159,0.7570318378986195,0.04734277646773438,0.8275465492707701,0.014556845012907023,0.41572389613210053,0.0570700874896856,0.33940097551424697,0.01879938596529398
160,0.7570318378986195,0.04734277646773438,0.8268324084901989,0.014259925161365448,0.41593974498112374,0.056984930687997336,0.3392068733547691,0.018656936578749644
161,0.7570318378986195,0.04734277646773438,0.828037306001761,0.014330772120145592,0.41608690132923903,0.057035120785902324,0.3389261801887406,0.018814323754743113
162,0.7558963540276518,0.04880789432016915,0.8271380273947667,0.0141427317266981,0.4161890802010785,0.057178440838354265,0.33875661233376697,0.01885929027801484
163,0.7558963540276518,0.04880789432016915,0.8271357938955022,0.014595692114166238,0.4164059068907683,0.057255354346692926,0.3386796877705088,0.018854567600601554
164,0.7546749799818503,0.047486858176531054,0.8263589629943958,0.014902283964642094,0.41654333541685196,0.05739935926079013,0.3385462455223989,0.01882709869671526
165,0.7546749799818503,0.047486858176531054,0.825900568744883,0.014931670403084176,0.4165714555635467,0.05744836225558683,0.3383411087219004,0.01888078647791818
166,0.7527254791010517,0.04879035402890016,0.8262258363214198,0.01556359650037374,0.4165055605380702,0.057320809616721494,0.33812083345613286,0.01902244764449243
167,0.7545529137529139,0.05084559186128689,0.8268338093608175,0.014980976693543643,0.41640990935518846,0.05740049085621457,0.33789288883379015,0.018929667795999753
168,0.7545529137529139,0.05084559186128689,0.8271566651113048,0.014989665264188393,0.41648196786012903,0.057456560494449534,0.33770196830315047,0.018868561253819707
169,0.7566100566100566,0.04844013812750352,0.829960332265301,0.013115990107143694,0.4161045631366065,0.058042003697207606,0.3371891185275536,0.018544533971426625
170,0.752927072927073,0.04457416629105489,0.8305657674218196,0.01233924285181403,0.41598005578769665,0.057877177269456015,0.336920916071785,0.018316982381628943
171,0.752927072927073,0.04457416629105489,0.8291806051697843,0.013762017855330818,0.4158001786797295,0.05795362479092419,0.33679017631144,0.01820376244973473
172,0.752927072927073,0.04457416629105489,0.8304045893204528,0.013277862661314236,0.4157253293775879,0.05782520078202836,0.33650245942315865,0.018146500061734874
173,0.7561639410458307,0.04165605626292233,0.8310402378851641,0.013489587257319644,0.4160068442961579,0.05797971996968176,0.336050869937866,0.018300582403114177
174,0.7561639410458307,0.04165605626292233,0.8313598852513573,0.013650848748688622,0.41596721425000427,0.05801032374128663,0.3359972751061165,0.018274713097680622
175,0.7569013207145082,0.04093176385697709,0.8301336268372375,0.013868929095769643,0.4161837073101765,0.05794721131264657,0.3356847634601473,0.018246643726283
176,0.7581177786751523,0.042036777069947365,0.8309083821772651,0.014089006092094746,0.4162857287290932,0.05801589360673429,0.33559862603393464,0.01827386209842206
177,0.7550363880305742,0.044784389319075316,0.830744062454601,0.01259935757548959,0.415868322586586,0.05759812521163887,0.33500934501135393,0.01895043622132162
178,0.7541435308877169,0.04572334084386468,0.831770987738409,0.01411389464556386,0.4158705169844562,0.05749646198328831,0.3347069197165127,0.018901607720469754
179,0.7541435308877169,0.04572334084386468,0.8319214650964895,0.012604489068769195,0.41599423529853763,0.05738561828750504,0.3344159919603408,0.0186182195397839
180,0.752927072927073,0.04457416629105489,0.8322078660402694,0.013734766981274857,0.41580333178979567,0.057653793083533446,0.33416550046760785,0.018449106797131454
181,0.752927072927073,0.04457416629105489,0.8318890265555503,0.014073968453974711,0.4158618564196834,0.05755778517033772,0.3340522377596665,0.018353173848314117
182,0.752927072927073,0.04457416629105489,0.8318895790032321,0.014202956772949889,0.41610120618386326,0.05745354533725579,0.33389744765865687,0.018350378771873937
183,0.752927072927073,0.04457416629105489,0.8315906629550206,0.013159307945086175,0.4160290009965412,0.0577638384031322,0.33351694053216185,0.01833495183436354
184,0.752927072927073,0.04457416629105489,0.8313443965929211,0.013000355284443134,0.4163416827966163,0.05802805616277086,0.33308610102276115,0.01859476979493707
185,0.75086993006993,0.04697597760041294,0.8310267929201582,0.013378478338922355,0.41632139507545024,0.05797622739544171,0.33298462690713,0.018600911534380614
186,0.7517568480300187,0.04645808467244857,0.831469204301974,0.013057628081223103,0.41614679270225874,0.05788656928079413,0.3328819090836062,0.018627686229926558
187,0.7538024813895781,0.04557128193521656,0.8321075797883554,0.012232735193221886,0.41616559159984384,0.05762429451614604,0.3321486337072951,0.018588278490634682
